code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002609,2016-10-18,18.130000,18.600000,18.120000,18.520000,0.018702,3962014.000000,72784451.310000,5572765526.320000,11113807922.400000,0.013167,92.674643,2016-06-30,2016-08-22,69.903675,18.806689,70.261698,11.623674,18.520000
sz002610,2016-10-18,3.680000,3.830000,3.680000,3.800000,0.021505,96135354.000000,361984930.520000,10623234122.600000,17065274080.000000,0.034388,47.631486,2016-06-30,2016-08-25,122.184522,3.429292,31.439370,2.797016,3.800000
sz002611,2016-10-18,16.830000,17.690000,16.710000,17.600000,0.043272,14018565.000000,244601261.140000,5158590184.000000,11296850558.400000,0.047828,76.002368,2016-06-30,2016-08-29,128.820705,6.657707,84.242369,7.760483,17.600000
sz002612,2016-10-18,20.630000,21.150000,20.600000,21.030000,0.016433,8855507.000000,185779147.040000,4413272205.750000,8412000000.000000,0.042198,46.642760,2016-06-30,2016-08-16,83.468942,3.675761,-23.796080,3.633505,21.030000
sz002613,2016-10-18,7.960000,8.070000,7.890000,8.070000,0.011278,13037275.000000,104054768.350000,3076955238.390000,5817663000.000000,0.034193,22.724311,2016-06-30,2016-08-31,551.945831,6.433006,94.296631,3.906288,8.070000
sz002614,2016-10-18,15.480000,17.380000,15.320000,17.380000,0.100000,56248378.000000,922302603.340000,5038591411.480000,9645117900.000000,0.194022,81.145602,2016-06-30,2016-08-26,55.919666,3.801547,53.733355,4.098573,17.380000
sz002615,2016-10-18,19.160000,19.460000,18.680000,19.340000,0.004154,7722469.000000,147682801.010000,2980524455.440000,5291424000.000000,0.050109,62.085410,2016-06-30,2016-07-19,80.168794,5.454791,24.211256,8.021235,19.340000
sz002616,2016-10-18,19.850000,20.070000,19.400000,19.980000,0.006549,3144197.000000,62109207.840000,4475045894.580000,7576702153.560000,0.014038,42.306340,2016-06-30,2016-08-30,60.718278,4.512805,73.099008,4.045845,19.980000
sz002617,2016-10-18,15.300000,15.640000,15.200000,15.460000,0.001295,6704578.000000,103791497.510000,8664259997.940001,11360390897.820000,0.011963,80.259926,2016-06-30,2016-08-17,247.455941,3.787742,67.894577,8.620437,15.460000
sz002618,2016-10-18,34.180000,34.570000,33.890000,34.290000,0.007048,1997154.000000,68401521.780000,12525204277.709999,12525451200.000000,0.005468,69.066928,2016-06-30,2016-08-26,146.900691,14.945481,-551.490101,7.568868,34.290000
sz002619,2016-10-18,25.550000,25.900000,23.960000,24.820000,-0.036491,22646565.000000,563103481.000000,6988687057.220000,19856523106.320000,0.080428,84.608733,2016-06-30,2016-08-19,64.350698,16.224587,60.571155,6.074252,24.820000
sz002620,2016-10-18,47.880000,49.190000,47.600000,49.160000,0.022037,1232834.000000,59634564.600000,4608841781.720000,7128200000.000000,0.013150,75.547688,2016-06-30,2016-08-24,82.740745,3.054884,-151.283882,3.634724,49.160000
sz002621,2016-10-18,20.830000,21.260000,20.690000,21.160000,0.014868,1924989.000000,40412990.900000,2376988794.240000,4761000000.000000,0.017136,48.584782,2016-06-30,2016-08-20,108.834860,40.971465,-1046.074748,4.213377,21.160000
sz002622,2016-10-18,12.390000,12.570000,12.300000,12.400000,0.000000,24050303.000000,298853276.880000,8972044924.000000,10416000000.000000,0.033239,71.978913,2016-06-30,2016-08-29,93.260430,35.546484,1052.184981,8.977701,12.400000
sz002623,2016-10-18,36.770000,37.490000,36.750000,37.450000,0.014905,1745290.000000,64961782.150000,5970709637.550000,5992000000.000000,0.010947,38.200125,2016-06-30,2016-08-26,158.192425,5.486504,-52.243106,2.746588,37.450000
sz002624,2016-10-18,33.950000,34.970000,33.800000,34.730000,0.023578,3513423.000000,121296237.970000,9666957031.490000,45656400125.230003,0.012623,70.876737,2016-06-30,2016-08-19,48.209395,31.987990,59.561069,7.482817,34.730000
sz002625,2016-10-18,43.340000,43.720000,43.030000,43.690000,0.009240,1604561.000000,69784827.900000,9772212160.309999,13139950735.860001,0.007174,170.329353,2016-06-30,2016-08-25,308.689078,32.467098,191.892972,23.774283,43.690000
sz002626,2016-10-18,16.650000,16.990000,16.330000,16.400000,0.026283,14493086.000000,240030867.130000,9444842000.000000,10110303602.799999,0.025166,112.402309,2016-06-30,2016-08-29,60.140891,7.847093,49.882138,7.102642,16.400000
sz002627,2016-10-18,23.740000,24.100000,23.560000,24.100000,0.016020,3638418.000000,86605907.540000,3167439936.300000,3217350000.000000,0.027684,25.882184,2016-06-30,2016-08-29,67.460140,2.308349,22.576662,3.473874,24.100000
sz002628,2016-10-18,7.900000,8.070000,7.890000,8.070000,0.024112,17996815.000000,144099861.940000,5490618486.660000,5950948846.980000,0.026451,31.496521,2016-06-30,2016-08-19,271.580010,4.118372,11.366581,2.266536,8.070000
sz002630,2016-10-18,13.030000,13.450000,12.830000,13.300000,0.037441,37069517.000000,486778442.670000,8154481702.500000,9815400000.000000,0.060461,48.859464,2016-06-30,2016-08-26,107.207492,2.660194,-13.025038,3.280707,13.300000
sz002631,2016-10-18,24.510000,25.050000,24.090000,24.690000,0.008578,11498800.000000,283261089.540000,7067459046.150000,16044747120.000000,0.040171,102.712967,2016-06-30,2016-08-29,107.191699,18.343416,115.956323,11.771156,24.690000
sz002633,2016-10-18,25.500000,25.680000,25.210000,25.590000,0.003529,2798937.000000,71407200.270000,2226809812.500000,3838500000.000000,0.032165,38.979281,2016-06-30,2016-08-16,150.917358,17.477515,124.801873,7.277122,25.590000
sz002634,2016-10-18,11.330000,11.650000,11.250000,11.550000,0.007853,12698845.000000,145757836.290000,2939467873.650000,5324579741.250000,0.049897,80.106251,2016-06-30,2016-08-24,58.279763,4.297553,15.267014,8.234120,11.550000
sz002635,2016-10-18,31.500000,32.090000,31.250000,32.090000,0.018730,5967810.000000,189593525.770000,6789349170.350000,12478297455.139999,0.028207,99.569596,2016-06-30,2016-08-25,32.949860,6.635873,24.353797,5.295991,32.090000
sz002636,2016-10-18,19.410000,20.990000,19.330000,20.850000,0.074189,28102520.000000,568165411.630000,5137547419.200000,15178800000.000000,0.114050,54.493939,2016-06-30,2016-08-18,146.181405,5.963860,58.548009,10.281065,20.850000
sz002637,2016-10-18,14.340000,14.840000,14.250000,14.800000,0.027778,9836116.000000,143107216.700000,3487973882.800000,6168640000.000000,0.041736,61.555949,2016-06-30,2016-08-24,105.275887,0.839015,11.937024,3.980528,14.800000
sz002638,2016-10-18,9.880000,10.120000,9.810000,9.990000,0.011134,16999412.000000,170218238.360000,9305285400.000000,9357383250.000000,0.018250,50.409941,2016-06-30,2016-08-19,91.527939,4.441636,-1296.560675,1.646966,9.990000
sz002639,2016-10-18,11.080000,11.200000,11.010000,11.200000,0.010830,6519556.000000,72494624.290000,4200823188.800000,7549614990.400000,0.017382,34.543629,2016-06-30,2016-08-22,-949.715933,3.321051,14.589925,3.357012,11.200000
sz002640,2016-10-18,20.860000,21.160000,20.750000,21.080000,0.010547,6597780.000000,138340802.350000,15292456825.280001,30125646599.599998,0.009095,255.686737,2016-06-30,2016-08-31,819.372644,3.423877,-40.604913,12.371618,21.080000
sz002641,2016-10-18,8.320000,8.460000,8.280000,8.460000,0.014388,4391365.000000,36802978.980000,5761488039.300000,7309440000.000000,0.006448,38.031814,2016-06-30,2016-08-23,27.915172,2.480411,14.373138,2.985812,8.460000
sz002643,2016-10-18,40.190000,41.050000,39.970000,41.050000,0.012330,4913954.000000,199190208.020000,12725720725.850000,14927967390.299999,0.015851,87.855607,2016-06-30,2016-08-19,37.397839,8.553864,50.488279,5.186879,41.050000
sz002644,2016-10-18,11.800000,12.280000,11.750000,12.270000,0.044255,19889995.000000,240715884.450000,6265761377.730000,6265761390.000000,0.038950,67.893951,2016-06-30,2016-07-16,246.687710,27.739533,111.384453,4.974055,12.270000
sz002645,2016-10-18,28.310000,28.940000,28.310000,28.940000,0.024425,3982748.000000,114169420.960000,4159337832.000000,6061338849.860000,0.027711,69.143706,2016-06-30,2016-08-18,269.665853,19.744764,121.462418,3.978226,28.940000
sz002646,2016-10-18,19.000000,19.440000,19.000000,19.370000,0.016798,3595845.000000,69290272.770000,8716500000.000000,8716500000.000000,0.007991,20.485442,2016-06-30,2016-08-25,44.477203,6.535963,50.823887,3.610169,19.370000
sz002647,2016-10-18,45.350000,46.000000,45.130000,45.550000,0.003746,2148100.000000,97586864.850000,9994603729.450001,10002005650.000000,0.009790,60.648091,2016-06-30,2016-08-30,-288.170764,2.425377,10.257387,10.439107,45.550000
sz002648,2016-10-18,10.000000,10.280000,10.000000,10.160000,0.030426,12474943.000000,126772273.640000,8128000000.000000,8128000000.000000,0.015594,42.852147,2016-06-30,2016-07-29,-26.562369,1.781751,10.395021,2.583335,10.160000
sz002649,2016-10-18,39.450000,40.150000,39.320000,40.120000,0.017241,2435782.000000,96916285.640000,5297025505.880000,7092895040.000000,0.018449,62.698798,2016-06-30,2016-07-29,52.512677,3.961411,37.510401,3.966818,40.120000
sz002650,2016-10-18,7.700000,7.980000,7.600000,7.810000,0.007742,28433667.000000,221719652.290000,8804441520.600000,8997120000.000000,0.025222,62.073019,2016-06-30,2016-08-27,-71.585701,5.126539,33.542923,4.630618,7.810000
sz002651,2016-10-18,10.320000,10.670000,10.250000,10.620000,0.036098,8177260.000000,85961357.560000,4018937857.200000,10646550000.000000,0.021608,31.181654,2016-06-30,2016-08-25,293.906016,18.561566,-718.538566,5.750799,10.620000
sz002652,2016-10-18,14.640000,14.860000,14.370000,14.550000,-0.013559,8505330.000000,123407660.410000,3785169768.750000,4656582000.000000,0.032694,45.234727,2016-06-30,2016-08-18,102.821769,3.163153,113.283349,7.374930,14.550000
sz002653,2016-10-18,17.030000,17.260000,17.030000,17.240000,0.014118,1415451.000000,24343630.340000,7796702713.880000,18623854800.000000,0.003130,50.746479,2016-06-30,2016-07-26,47.140017,16.232268,39.313518,9.118798,17.240000
sz002654,2016-10-18,12.880000,13.100000,12.820000,13.070000,0.007710,9257408.000000,120100789.570000,5095647298.500000,10493153958.299999,0.023745,80.342988,2016-06-30,2016-08-10,57.685857,4.199815,61.052228,5.015927,13.070000
sz002657,2016-10-18,52.210000,53.460000,51.430000,52.850000,0.012646,9340909.000000,489035971.460000,10914544687.900000,17840927855.099998,0.045230,191.895009,2016-06-30,2016-08-24,103.541978,12.415155,57.952675,6.640448,52.850000
sz002658,2016-10-18,16.490000,16.780000,16.410000,16.720000,0.013333,2832119.000000,47142387.920000,5052876043.600000,10113598950.400000,0.009372,75.319054,2016-06-30,2016-08-22,46.251729,10.089837,83.036184,6.448876,16.720000
sz002659,2016-10-18,20.080000,21.490000,19.960000,21.310000,0.057044,10976399.000000,228847907.820000,6627276812.500000,10624462492.969999,0.035295,43.272586,2016-06-30,2016-08-27,1103.002070,8.990416,74.604658,11.083949,21.310000
sz002660,2016-10-18,14.900000,15.600000,14.830000,15.500000,0.040268,8067950.000000,123523375.040000,2970609921.500000,4293974548.000000,0.042097,41.094155,2016-06-30,2016-08-10,83.529583,5.865662,73.487927,4.919073,15.500000
sz002661,2016-10-18,16.900000,17.200000,16.800000,17.140000,0.010613,2881576.000000,49111996.200000,4234884851.060000,5770441493.720000,0.011663,55.088747,2016-06-30,2016-08-24,30.891733,1.016466,16.861598,2.872225,17.140000
sz002662,2016-10-18,15.730000,16.130000,15.730000,16.000000,0.006289,3998972.000000,63799991.060000,9222880000.000000,12000000000.000000,0.006937,36.508915,2016-06-30,2016-08-18,28.634168,3.318694,20.751462,2.764101,16.000000
sz002663,2016-10-18,6.550000,6.630000,6.540000,6.630000,0.012214,10571453.000000,69663343.620000,6844101801.030000,11307831479.879999,0.010241,53.880316,2016-06-30,2016-07-28,92.453706,4.647854,-87.340431,2.630352,6.630000
sz002664,2016-10-18,25.680000,26.480000,25.610000,26.420000,0.022050,5292731.000000,138767261.160000,8491509399.900000,10568528400.000000,0.016468,80.976803,2016-06-30,2016-08-06,45.457596,8.634876,44.842593,6.680827,26.420000
sz002665,2016-10-18,9.430000,9.540000,9.400000,9.470000,0.004242,5764928.000000,54566357.640000,14588956254.010000,18666600020.419998,0.003742,130.063280,2016-06-30,2016-08-23,65.097991,6.097804,71.588401,6.663852,9.470000
sz002666,2016-10-18,8.480000,8.570000,8.480000,8.570000,0.010613,4474881.000000,38206826.500000,3805634727.530000,6464601826.760000,0.010077,36.430259,2016-06-30,2016-08-29,64.603671,2.464048,70.943709,2.425220,8.570000
sz002667,2016-10-18,34.420000,35.090000,34.270000,34.730000,0.005501,3228435.000000,111938027.910000,2995202025.000000,4721890800.000000,0.037434,70.305644,2016-06-30,2016-08-13,-336.834551,47.358015,237.499316,6.289388,34.730000
sz002668,2016-10-18,71.480000,72.980000,70.300000,72.030000,0.012938,1832408.000000,132139194.580000,8682889339.740000,11910160500.000000,0.015201,74.228491,2016-06-30,2016-08-20,38.856100,2.532767,16.754120,6.284134,72.030000
sz002669,2016-10-18,25.350000,25.690000,25.140000,25.520000,0.016733,1722065.000000,43813619.670000,4010170054.000000,5104000000.000000,0.010959,53.108579,2016-06-30,2016-08-23,49.826719,7.020822,141.421082,6.822617,25.520000
sz002670,2016-10-18,28.400000,29.300000,28.300000,29.180000,0.027465,1656792.000000,47871549.930000,3759333225.400000,27316207745.000000,0.012860,32.701789,2016-06-30,2016-08-25,321.026228,6.056121,66.956091,2.441432,29.180000
sz002671,2016-10-18,12.210000,12.450000,12.200000,12.430000,0.015523,4344101.000000,53507859.930000,3883255666.070000,5975388617.770000,0.013905,50.535733,2016-06-30,2016-08-25,166.378883,10.256190,19.671675,2.899937,12.430000
sz002672,2016-10-18,19.650000,20.110000,19.600000,20.000000,0.007557,9006307.000000,179805439.130000,8731614860.000000,17387642040.000000,0.020629,116.009432,2016-06-30,2016-08-25,47.642415,10.681290,54.675732,5.913835,20.000000
sz002673,2016-10-18,23.380000,24.240000,23.380000,24.100000,0.031237,59822240.000000,1431566274.890000,67373227817.900002,67373227842.000000,0.021399,51.263917,2016-06-30,2016-07-25,64.572136,18.749144,-5.616286,5.647335,24.100000
sz002674,2016-10-18,18.890000,19.350000,18.880000,19.290000,0.016869,1653380.000000,31661668.000000,4640633880.000000,5848104199.980000,0.006873,20.292105,2016-06-30,2016-07-26,534.645233,1.983505,14.876419,2.920647,19.290000
sz002675,2016-10-18,16.380000,16.600000,16.180000,16.530000,0.009774,10909170.000000,179289348.380000,6236580971.250000,10939884368.580000,0.028915,81.162557,2016-06-30,2016-07-28,134.523771,13.764905,109.381869,5.262527,16.530000
sz002676,2016-10-18,29.350000,30.480000,28.640000,29.920000,0.019421,4221121.000000,125789568.500000,11968000000.000000,11968000000.000000,0.010553,77.856057,2016-06-30,2016-08-19,-539.594943,3.984305,40.626893,11.070411,29.920000
sz002677,2016-10-18,12.300000,12.560000,12.300000,12.450000,0.012195,6121826.000000,76217689.510000,3486000000.000000,7968000000.000000,0.021864,43.197999,2016-06-30,2016-08-18,34.932660,11.028542,25.433025,7.895738,12.450000
sz002678,2016-10-18,13.100000,13.320000,13.100000,13.320000,0.006803,2418967.000000,32021203.660000,12702296042.280001,12733920000.000000,0.002537,27.362595,2016-06-30,2016-08-10,92.572644,8.662789,70.618549,6.577128,13.320000
sz002679,2016-10-18,27.430000,28.000000,27.110000,27.830000,0.012000,4899374.000000,135451790.460000,3859464400.000000,3859464400.000000,0.035329,28.392668,2016-06-30,2016-08-30,259.163376,20.441621,45.074958,5.592958,27.830000
sz002680,2016-10-18,19.420000,19.690000,19.370000,19.600000,0.009789,1347300.000000,26312656.000000,2469012000.000000,19000051408.799999,0.010695,68.176560,2016-06-30,2016-08-05,27.318101,35.561942,48.247223,5.813264,19.600000
sz002681,2016-10-18,14.130000,14.400000,14.130000,14.390000,0.018401,4418016.000000,63245787.710000,8607946717.930000,17946186310.000000,0.007386,108.168554,2016-06-30,2016-08-22,35.063609,5.691173,54.720655,6.929596,14.390000
sz002682,2016-10-18,14.220000,14.470000,14.190000,14.440000,0.010497,5485502.000000,78706593.720000,3795215743.000000,3878486212.320000,0.020871,23.879980,2016-06-30,2016-08-18,102.772875,1.720922,586.157905,2.835320,14.440000
sz002683,2016-10-18,9.410000,9.930000,9.410000,9.920000,0.050847,14530855.000000,142089653.180000,4719945364.480000,6958760791.360000,0.030540,25.795146,2016-06-30,2016-08-26,-97.719549,2.921920,528.024698,2.462638,9.920000
sz002684,2016-10-18,29.900000,30.480000,29.800000,30.150000,0.006006,5245883.000000,157843290.500000,6287312129.850000,9909943923.600000,0.025156,133.325189,2016-06-30,2016-08-29,805.546650,15.202013,107.069803,6.653867,30.150000
sz002685,2016-10-18,10.440000,10.470000,10.160000,10.400000,-0.006686,24137050.000000,248790655.490000,5824000000.000000,7170205702.400000,0.043102,29.456940,2016-06-30,2016-08-22,242.322887,3.649542,31.951230,5.564888,10.400000
sz002686,2016-10-18,16.390000,16.870000,16.160000,16.780000,0.024420,6535298.000000,109016952.330000,4735212786.220000,6909165000.000000,0.023159,77.317781,2016-06-30,2016-07-29,77.729088,8.643862,67.922848,7.700780,16.780000
sz002687,2016-10-18,12.320000,12.580000,12.320000,12.560000,0.012903,6299232.000000,78515439.510000,3997252166.160000,4456941120.000000,0.019793,48.892081,2016-06-30,2016-08-25,69.458654,6.637257,70.058401,4.583105,12.560000
sz002688,2016-10-18,11.790000,12.010000,11.790000,11.970000,0.016129,3785130.000000,45212822.700000,6327565886.880000,7604417170.350000,0.007160,62.532417,2016-06-30,2016-08-16,30.307634,2.085254,10.883579,4.945259,11.970000
sz002689,2016-10-18,7.730000,7.820000,7.660000,7.820000,0.016905,6870419.000000,53289672.520000,7367081920.340000,7524587738.720000,0.007293,26.022376,2016-06-30,2016-08-29,82.046332,2.858718,77.365995,5.360938,7.820000
sz002690,2016-10-18,21.760000,22.140000,21.760000,22.080000,0.013309,2190944.000000,48073116.420000,7207908095.040000,14926080000.000000,0.006712,77.129665,2016-06-30,2016-08-25,50.670442,17.749895,107.722556,8.111981,22.080000
sz002691,2016-10-18,23.260000,23.810000,22.830000,23.700000,0.021552,1685609.000000,39375511.300000,4710753252.000000,4740000000.000000,0.008480,23.896462,2016-06-30,2016-08-12,270.079314,16.922516,-98.914445,5.554254,23.700000
sz002692,2016-10-18,13.200000,13.600000,13.150000,13.380000,0.002999,11179868.000000,149538324.040000,5940111223.380000,9608793480.000000,0.025182,55.308701,2016-06-30,2016-08-20,51.287359,1.430697,421.789294,6.773998,13.380000
sz002693,2016-10-18,11.950000,12.500000,11.900000,12.400000,0.042017,10590229.000000,130097697.420000,5002368568.000000,5022000000.000000,0.026251,43.448260,2016-06-30,2016-08-15,526.315789,22.504619,123.493676,5.489884,12.400000
